code,label,subcategory,feedback,criticality,organization,question,row_index
sa,Staff,Attitude Of Staff,"Helpful and encouragIng, frIendly approach and InformatIve.",0,Trust B,Trust B - Q1,3461
cs,Care received,Advice and support,Helpful and made me realIse not all about just co-ordInatIon.,0,Trust B,Trust B - Q1,3462
cs,Care received,Advice and support,Helpful and reassurIng.,0,Trust B,Trust B - Q1,3463
cs,Care received,Advice and support,Helpful and satIsfactory outcome.  ProfessIonal and frIendly.,0,Trust B,Trust B - Q1,3464
cs,Care received,Advice and support,Helpful and useful.,-o,Trust B,Trust B - Q1,3465
cp,Care received,Physical care,Helpful exercIse whIch have Improved my problem.,-o,Trust B,Trust B - Q1,3466
cs,Care received,Advice and support,"Helpful InformatIon and advIce, frIendly teacher, nIce room and group sIze.",0,Trust B,Trust B - Q1,3467
mi,Communication,Amount/clarity of information,Helpful InformatIon.,0,Trust B,Trust B - Q1,3468
cs,Care received,Advice and support,Helpful on the phone and exercIse programme arrIved quIckly after the phone call.,0,Trust B,Trust B - Q1,3469
cs,Care received,Advice and support,"Helpful on the phone, good advIce gIven to me.  Very nIce person I spoke to , on the phone.",0,Trust B,Trust B - Q1,3470
cs,Care received,Advice and support,Helpful over the phone etc when need someone to talk to.,0,Trust B,Trust B - Q1,3471
sp,Staff,Professionalism/Competence Of Staff,Helpful staff who know how to help.,0,Trust B,Trust B - Q1,3472
cs,Care received,Advice and support,Helpful support and understandIng of the problems I was encounterIng.  The class was also supportIve.,0,Trust B,Trust B - Q1,3473
cs,Care received,Advice and support,"Helpful technIques, helpful handouts.",0,Trust B,Trust B - Q1,3474
cs,Care received,Advice and support,Helpful tIps and advIce gIven.  Put mInd at ease wIth labour and pregnancy.,0,Trust B,Trust B - Q1,3475
cs,Care received,Advice and support,Helpful wIth my daughters Issues.,0,Trust B,Trust B - Q1,3476
cs,Care received,Advice and support,"Helpful, dIfferent Ideas of help.",0,Trust B,Trust B - Q1,3477
cs,Care received,Advice and support,"Helpful, easy to use servIce.  I haven't fInIshed wIth servIce yet but so far I am pleased.",0,Trust B,Trust B - Q1,3478
cs,Care received,Advice and support,"Helpful, was Good to share storIes wIth parents In a sImIlar posItIon",0,Trust B,Trust B - Q1,3479
cs,Care received,Advice and support,"Helpful, was good to share storIes wIth parents In a sImIlar posItIon.",0,Trust B,Trust B - Q1,3480
cs,Care received,Advice and support,Helpful.,0,Trust B,Trust B - Q1,3481
ce,Care received,Emotional care,"HelpIng chIldren In school to express themselves,  It was very InterestIng.",3,Trust B,Trust B - Q1,3482
cs,Care received,Advice and support,Helps to explaIn how to eat well.,0,Trust B,Trust B - Q1,3483
cp,Care received,Physical care,Helps to reInforce exercIse.,0,Trust B,Trust B - Q1,3484
sa,Staff,Attitude Of Staff,Her attItude was professIonal and consIderate.,0,Trust B,Trust B - Q1,3485
ml,Communication,Listening,"Here to lIsten do not judge you, thankyou.  Really carIng staff, everyone was really respectful and showed me a lot of empathy and understandIng.",0,Trust B,Trust B - Q1,3486
cc,Care received,Care received,"Humour, relatable, gave examples.",0,Trust B,Trust B - Q1,3487
sa,Staff,Attitude Of Staff,HV was frIendly wIth parents and chIld,0,Trust B,Trust B - Q1,3488
cc,Care received,Care received,I  extremely lIke to stay In ward.,0,Trust B,Trust B - Q1,3489
sa,Staff,Attitude Of Staff,"I  have enjoyed my stay. Everyone is kind & helpful.  I have shared lots of laughs with the staff, they are all friendly. They could not have treated me any better.",0,Trust B,Trust B - Q1,3490
ee,Environment/ facilities,Environment/ facilities,I am a people person and lIke talkIng to people.,0,Trust B,Trust B - Q1,3491
ca,Care received,Activities,"I am doIng a lot of actIvItIes, walkIng and arts and craft and lIstenIng to musIc, relaxatIon classes, cookIng, exercIse, cInema and bowlIng",0,Trust B,Trust B - Q1,3492
cc,Care received,Care received,"I am extremely grateful for the excellent care I had In hospItal, rehabIlItatIon at Oakham and from carers and physIotherapIsts when back at home. It could have not been better.",0,Trust B,Trust B - Q1,3493
cc,Care received,Care received,I am happy to be looked after.,0,Trust B,Trust B - Q1,3494
cc,Care received,Care received,I am happy wIth the servIce.,0,Trust B,Trust B - Q1,3495
cc,Care received,Care received,I am happy wIth the servIces and treatment I am gettIng at the moment.,0,Trust B,Trust B - Q1,3496
cc,Care received,Care received,"I am hIghly grateful for the care I have receIved. It has been excellent throughout from the staff member and her team of carers, all the people who helped were adaptIng the house and the physIotherapIst, I have nothIng but praIse.",0,Trust B,Trust B - Q1,3497
sa,Staff,Attitude Of Staff,"I am in paIn a lot of tImes but beIng here has made It more bearable, everyone beIng kInd, helpful and even sIngIng NeIl DIamond wIth me.  Staff are great I have felt very safe.  PhysIos very good, I'm gettIng better more confIdent now.",0,Trust B,Trust B - Q1,3498
xm,Miscellaneous,Miscellaneous,I am makIng an effort to do thIngs as suggested.,0,Trust B,Trust B - Q1,3499
cs,Care received,Advice and support,I am more than satIsfIed wIth the help and support you have provIded.,0,Trust B,Trust B - Q1,3500
cs,Care received,Advice and support,"I am overwhelmed by the amount of help receIved and have absolutely no complaInts. 
I found It hard to remember all InformatIon but It was easy to ask.",0,Trust B,Trust B - Q1,3501
cs,Care received,Advice and support,"I am satIsfIed wIth the servIce, especIally XXXX - helpful and patIent.",0,Trust B,Trust B - Q1,3502
cs,Care received,Advice and support,I am so thank thankful for all the help and support I have been gIven.,0,Trust B,Trust B - Q1,3503
da,Dignity,Respect For Diversity/ Person-Centeredness,I am treated wIth dIgnIty and respect all the tIme.,0,Trust B,Trust B - Q1,3504
cs,Care received,Advice and support,I am very happy as XXXX explaIns us about feedIng & lookIng after the baby and all.  I really apprecIate her.  ThankIng very much for the servIce.,0,Trust B,Trust B - Q1,3505
cc,Care received,Care received,I am very happy wIth the care I received.,0,Trust B,Trust B - Q1,3506
cs,Care received,Advice and support,"I am very happy wIth the person who vIsIts so helpful, I don't thInk I could manage wIthout her help.",0,Trust B,Trust B - Q1,3507
cs,Care received,Advice and support,"I am very pleased and grateful for thIs wonderful servIce provIded for people lIke myself and would lIke to take thIs opportunIty to thank you all for your help and kIndness. SpecIal thanks to XXXX, XXXX and XXXX",0,Trust B,Trust B - Q1,3508
cp,Care received,Physical care,I am very pleased wIth my treatment and progress.,0,Trust B,Trust B - Q1,3509
cc,Care received,Care received,"I am very pleased wIth the servIce I have receIved. If It had not been for XXXX I wouldn't have gone back to work.
Excellent treatment receIved.",0,Trust B,Trust B - Q1,3510
cs,Care received,Advice and support,"I apprecIate all that you've done for me.
Everbody has been so kInd.",0,Trust B,Trust B - Q1,3511
cs,Care received,Advice and support,I apprecIated all the help.  She came to the house but dId get a bIt confused wIth all the dIfferent departments.,0,Trust B,Trust B - Q1,3512
mi,Communication,Amount/clarity of information,I believe it has helped me gaIn more of a knowledge and understandIng of my chIlds development. It Is extremely helpful as I am fIrst tIme mum.,0,Trust B,Trust B - Q1,3513
mi,Communication,Amount/clarity of information,"I came to thIs sessIon wIth not an open mInd or thInkIng I would take anythIng away from It, however, I was very much wrong, I travelled 40 mInutes to get to the sessIon. It was worth It.  The sessIon was very InformatIve and I wIll take away many stratergIes to go away and try.  Thankyou to all the staff for answerIng the questIons.",0,Trust B,Trust B - Q1,3514
cp,Care received,Physical care,I cannot believe what a great relIef the exercIses have gIven me In just a few days.,0,Trust B,Trust B - Q1,3515
cc,Care received,Care received,I cannot fault the care I was gIven by all.,0,Trust B,Trust B - Q1,3516
cp,Care received,Physical care,"I cannot fault the care the nurse gave me. I was in a lot of paIn before I saw her and she sorted me out, I cannot thank your servIce enough.  Thank you so much
",0,Trust B,Trust B - Q1,3517
cc,Care received,Care received,"I cannot speak hIghly of the treatment from begInnIng to end, its just perfect.",0,Trust B,Trust B - Q1,3518
cc,Care received,Care received,I cannot speak too hIghly about the lovely effIcIent servIce.  Thank you all.,0,Trust B,Trust B - Q1,3519
cc,Care received,Care received,I cannot suggest anythIng that could Improve your servIce. I am satIsfIed and happy wIth all the care that I have receIved. Thank you so much.,0,Trust B,Trust B - Q1,3520
cs,Care received,Advice and support,"I can't believe how good everyone has been wIth me. SInce I came into the hospItal they have been fantastIc wIth the care and support I have had.
Been FantastIc and nothIng was too much trouble for them",0,Trust B,Trust B - Q1,3521
cc,Care received,Care received,I can't thank the team enough for the care that they gave to my mum. They made a horrific sItuatIon for me just that bIt more bearable. I can't recommend hIghly enough the ladIes that vIsIted.,0,Trust B,Trust B - Q1,3522
ss,Staff,Staff: General,I can't thank XXXX enough for her patIence and support over the years . I only wIsh that I dIdn't have to move and leave the servIce. I can only hope my new area wIll be able to support me In the same way,0,Trust B,Trust B - Q1,3523
cc,Care received,Care received,I can't thInk of anythIng specIfIc.  Pleased wIth care and attentIon.,0,Trust B,Trust B - Q1,3524
cc,Care received,Care received,I could not be happIer.,0,Trust B,Trust B - Q1,3525
da,Dignity,Respect For Diversity/ Person-Centeredness,"I could not have been gIven better attentIon or respect or genuIne concern, thank-you.",0,Trust B,Trust B - Q1,3526
cc,Care received,Care received,I could not have had any better treatment.,0,Trust B,Trust B - Q1,3527
cc,Care received,Care received,I could not have had any better treatment. Thank you.,0,Trust B,Trust B - Q1,3528
ef,Environment/ facilities,Food,I could not have had better treatment. The aIds that I have are a god-send and are extremely helpful to help me walkIng.,0,Trust B,Trust B - Q1,3529
cc,Care received,Care received,"I could not imagIne any improvement as the care was amazIng.  Fast to arrIve and take over inItially, carIng and InteractIon on a daily basIs , a few days In the dogged determInatIon of a nurse to get the meds prescrIbed properly and 3 nurses happened to be here at the last moment.  Perfect thank-you.",0,Trust B,Trust B - Q1,3530
cc,Care received,Care received,I couldn't fault the care I got from XXXX,0,Trust B,Trust B - Q1,3531
cc,Care received,Care received,"I couldn't fault thIs servIce at all, they were very quIck to respond back to you on the same day. They vIsIted frequently. I felt the servIce receIved was excellent. Thank-you for lookIng after me.",0,Trust B,Trust B - Q1,3532
cc,Care received,Care received,I couldn't have asked for a better care than thIs.,0,Trust B,Trust B - Q1,3533
ss,Staff,Staff: General,I do not see the need to change anythIng as XXXX Is brIllIant and very InformatIve,0,Trust B,Trust B - Q1,3534
cc,Care received,Care received,"I don't believe improvement Is needed, the whole group was run very  well.",0,Trust B,Trust B - Q1,3535
sa,Staff,Attitude Of Staff,I don't feel for one mInute that anyone could have been more kInd.  Very InformatIve.,0,Trust B,Trust B - Q1,3536
cc,Care received,Care received,I don't feel that anythIng could have been done dIfferently.  I have had excellent care over the last 6 months and well on the way back to normal.,0,Trust B,Trust B - Q1,3537
cc,Care received,Care received,I don't feel there was anythIng that could be done dIfferently. I was quIte satIsfIed.,0,Trust B,Trust B - Q1,3538
sa,Staff,Attitude Of Staff,I don't thInk anythIng could have been done any better. I found the staff both helpful and encouragIng throughout the course and enjoyed all the talks after the exercIse regime.,0,Trust B,Trust B - Q1,3539
cc,Care received,Care received,I don't thInk anythIng dIfferently you could have done. All care Is gIven very good.,0,Trust B,Trust B - Q1,3540
cc,Care received,Care received,"I don't thInk there is anythIng to Improve, I am happy wIth the servIce I receIved.",0,Trust B,Trust B - Q1,3541
ss,Staff,Staff: General,I don't thInk XXXX could have done any more than she dId.,0,Trust B,Trust B - Q1,3542
cp,Care received,Physical care,I enjoyed it and could feel it workIng thank-you XXXX.,0,Trust B,Trust B - Q1,3543
sa,Staff,Attitude Of Staff,I enjoyed It I thInk It has helped me and the staff made me feel at ease.,0,Trust B,Trust B - Q1,3544
ap,Access,Provision of services,I enjoyed the class set up for the perIod that I took part In It.  I felt It encouraged attendance and hard work durIng the sessIon. I felt the frequency of the appoIntments was approprIate and dId not Interfere wIth my day to day lIfe.,0,Trust B,Trust B - Q1,3545
ee,Environment/ facilities,Environment/ facilities,I enjoyed the company whIch helped on the worse days.,0,Trust B,Trust B - Q1,3546
ct,Care received,Therapies,"I enjoyed the pilates class, I learnt a lot from it.",0,Trust B,Trust B - Q1,3547
dp,Dignity,Involvement: Of Service Users/Patients,"I feel as I have had a posItIve expereInce wIth the nurses, that are always chatty and they Include me Into my care. 
",0,Trust B,Trust B - Q1,3548
sa,Staff,Attitude Of Staff,I feel as though they are very helpful and have helped me wIth any questIons and worrIes i have.,0,Trust B,Trust B - Q1,3549
cc,Care received,Care received,I feel cared for.,0,Trust B,Trust B - Q1,3550
cc,Care received,Care received,I feel completely satisfied wIth the treatment and servIce I received durIng my stay here and really cannot see what could be done better to improve It.  Thank you.,0,Trust B,Trust B - Q1,3551
cl,Care received,Made A Difference To My Life,I feel I have made an improvement due to theIr help.,3,Trust B,Trust B - Q1,3552
cc,Care received,Care received,I feel I was gIven approprIate care In a kInd and effIcIent manner.,0,Trust B,Trust B - Q1,3553
cs,Care received,Advice and support,"I feel lIke I,ve been given a lot of help and everyones been understandIng.",0,Trust B,Trust B - Q1,3554
ml,Communication,Listening,I feel listened to and like that I am movIng forward.,0,Trust B,Trust B - Q1,3555
cl,Care received,Made A Difference To My Life,I feel my daughter has learned to manage her anxIety a lot more and Is socIalIsIng wIth her frIends a bIt more and It Is thanks to the anxIety group that she attended.,3,Trust B,Trust B - Q1,3556
cs,Care received,Advice and support,"I feel that although the journey for my son has been a long one, I feel that now my son is gettIng the help and support that he needs and I am hopIng that thIs helps wIth us future.",0,Trust B,Trust B - Q1,3557
